name,logo,mitra_brand_name,location,link
Human Resources Intern,,Umana Bali,Kab. Badung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a0f9eb87-ca9a-4f7c-bc12-5b73877aa93c/be77bd6d-012b-11ef-9755-7a1b22fe1d7a
"Public Relation Executive, Marketing Communication Executive, Account Executive, Graphic Designer, IT Executive, Human Resources Executive, Finance & Accounting Executive",https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_09586f82-4012-4dfe-ab82-9535e2d8e3ab.jpg,FORTUNA,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/d46e2914-c73c-40a9-8267-d37140e70d1f/94deff4b-eb45-11ee-b064-16cd1757bbe4
Human Capital Administration (HCA) Officer,,Hasnur Group,Kab. Tapin,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/f975dc88-aa6b-401c-b68c-0a40588e9589/85fe210e-fc88-11ee-be48-1676ae1015eb
Human Resources Staff,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_ab0afdc3-6faf-4fb6-889f-8df01dfcdaf7.png,MG GROUP,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/e8953edb-6d1c-42ec-9e40-23c29eeda179/9c70d082-fb05-11ee-8418-a2b4dbc792e0
Human Resources - Talent Management & People Analytics Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_9ec83d03-8bed-47be-94f2-60e034c180c4.png,Toyota Indonesia,"Sunter, Jakarta Utara & Karawang, Jawa Barat",https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/52ec1191-2559-49fb-972c-abef2629cdbc/effe7416-f18e-11ee-af0a-42786e9b30fb
Plant Administration - Plant Personnel & Cost Control Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_9ec83d03-8bed-47be-94f2-60e034c180c4.png,Toyota Indonesia,"Sunter, Jakarta Utara & Karawang, Jawa Barat",https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/52ec1191-2559-49fb-972c-abef2629cdbc/e918cf66-f198-11ee-9129-da28f9df4d8d
HR Generalist - RANS Entertainment,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_4c560d1a-0e74-4525-9d9c-4feb95a08b71.png,Surya Citra Media - EMTEK Group,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/b409663d-e067-46e0-81d9-eb4fff33f45f/b69fb4cf-02f7-11ef-98a1-c2fa75b94ea6
HR Operation,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_4c560d1a-0e74-4525-9d9c-4feb95a08b71.png,Surya Citra Media - EMTEK Group,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/b409663d-e067-46e0-81d9-eb4fff33f45f/cf40d5ff-0260-11ef-bb7f-6ac06bc5928b
Talent Acquisition ,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_4c560d1a-0e74-4525-9d9c-4feb95a08b71.png,Surya Citra Media - EMTEK Group,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/b409663d-e067-46e0-81d9-eb4fff33f45f/2feb72e2-0260-11ef-829a-72f05e45eff5
HR System & Analytics ,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_4c560d1a-0e74-4525-9d9c-4feb95a08b71.png,Surya Citra Media - EMTEK Group,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/b409663d-e067-46e0-81d9-eb4fff33f45f/a766fedb-025f-11ef-bb7f-6ac06bc5928b
Graphic Designer for HR,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_4c560d1a-0e74-4525-9d9c-4feb95a08b71.png,Surya Citra Media - EMTEK Group,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/b409663d-e067-46e0-81d9-eb4fff33f45f/4c6383f2-020d-11ef-98a1-c2fa75b94ea6
Talent & Culture (HR),https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_87dcf94c-4aa0-41b9-98a0-49a3e044d1e3.jpg,Swissôtel Nusantara,Kab. Penajam Paser Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/11541e7b-d231-466e-aefa-9b1263f133c6/a1972443-0147-11ef-9733-ca7bef2c0196
Motion Graphic Designer for HR,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_4c560d1a-0e74-4525-9d9c-4feb95a08b71.png,Surya Citra Media - EMTEK Group,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/b409663d-e067-46e0-81d9-eb4fff33f45f/ea9c0f2b-030d-11ef-bb7f-6ac06bc5928b
HR Generalist,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_cba8428e-3ec5-486f-8b46-2ba00ac9e4d7.png,SEAMEO RECFON,Kota Jakarta Timur,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/0d776f1a-2058-475b-8715-b70b348a9b1f/cfc5f6a8-fc9f-11ee-be48-1676ae1015eb
Human Capital Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_195baf9b-23d9-4ea9-9084-1d2786749094.png,LinkAja,Kota Jakarta Barat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/63e00d77-b843-47bf-948f-6eecacc916da/b1c751b3-eb4e-11ee-9c87-8a782fec29d6
Human Resource,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_dc69f882-d8b7-4d07-b149-6c2e3a21978c.png,RWE Digital Agency,Kota Yogyakarta,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a64a6f99-2573-4ac8-9e58-006b674b29d5/98837518-fca1-11ee-a0c9-42fbd8755c1a
HR Administration Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_88075f80-4674-4cd4-a29a-39efda46b648.png,MAP,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ee7b0151-ca37-458e-bb5b-48d25f88b664/d6538f57-fe3a-11ee-ac63-7e456e52b7d0
HR - Recruitment Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_88075f80-4674-4cd4-a29a-39efda46b648.png,MAP,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ee7b0151-ca37-458e-bb5b-48d25f88b664/01492cb7-fc63-11ee-be48-1676ae1015eb
Human Capital Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_88075f80-4674-4cd4-a29a-39efda46b648.png,MAP,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ee7b0151-ca37-458e-bb5b-48d25f88b664/f3ccddee-fd28-11ee-877d-ee833f3bb5c3
Human Capital Generalist,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_5129503b-116f-412a-8088-0282d6df7a9e.png,PT. Bimasakti Multi Sinergi,Kab. Sidoarjo,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/86e4f5a9-61ae-4bff-b573-02e9dd422ccd/f27ee64f-eb38-11ee-9c87-8a782fec29d6
Talent Acquisition and Business Partner,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_5129503b-116f-412a-8088-0282d6df7a9e.png,PT. Bimasakti Multi Sinergi,Kab. Sidoarjo,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/86e4f5a9-61ae-4bff-b573-02e9dd422ccd/dc404189-eb28-11ee-a97f-624b48284b25
Human Capital Generalist ,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_5129503b-116f-412a-8088-0282d6df7a9e.png,PT. Bimasakti Multi Sinergi,Kota Yogyakarta,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/86e4f5a9-61ae-4bff-b573-02e9dd422ccd/12677b0f-ec15-11ee-9c51-1aff99471513
Human Capital (Recruitment & Talent Acquisition),https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_4705b2f3-0bc9-4682-98fc-1984960361ce.png,TRANS TV,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/366d757a-467c-4947-94e2-19b5f3881ce4/d460c5ac-fbb4-11ee-b3c3-42bfe4d30846
Human Capital (Graphic Designer),https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_4705b2f3-0bc9-4682-98fc-1984960361ce.png,TRANS TV,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/366d757a-467c-4947-94e2-19b5f3881ce4/0824ec24-fba9-11ee-9129-da28f9df4d8d
Recruitment,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_0121d65d-3c47-4480-900f-f6a34a8e3ce4.png,TRANS7,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/7676fde8-3410-44b3-ac17-828c73658850/acf41b20-0153-11ef-9733-ca7bef2c0196
Human Capital,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_4b8fda0b-f426-4852-9ac9-e423d3478824.png,GMK,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/13bd6e03-b993-483b-af89-b7b06c5c4755/0f497005-0498-11ef-bb03-ceeddaa1b367
Recruitment & Selection Internship,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_3ac566f3-e443-4139-97f8-bc8a3ef5dab3.png,Lawson,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/71721e6d-606d-43f3-8a73-66d5a31e66bb/d553454e-f24d-11ee-af0a-42786e9b30fb
Personnel Internship,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_3ac566f3-e443-4139-97f8-bc8a3ef5dab3.png,Lawson,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/71721e6d-606d-43f3-8a73-66d5a31e66bb/5956ba27-fba8-11ee-828e-bacafdd728b8
Human Capital Management ,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_525c2c12-b9ed-4b52-835f-e83b0a9b70de.png,Orela Shipyard,Kota Surabaya,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8b50079-1610-4b59-815f-b2e9e98f827a/6f35f586-e732-11ee-b8d8-825b8ab1a372
HR Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_190cb6fe-b953-4cb1-95ac-70804ee75af5.jpg,Artisan Kuliner Group,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/d0721ec5-af27-46eb-a1e6-923eb8db56b3/1745d883-f17d-11ee-bf75-32cfa9fc582e
Human Resource and Development ,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_31422927-4967-4df1-9746-0db8ee4ef1bf.png,Alfath Corp,Kota Malang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/0a118df9-4d88-45d0-b193-46e439c76738/04992d55-e5c3-11ee-ac27-32063028c0d6
HR,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f2231d65-1f63-4144-86b3-31dd67f650d4.png,Adhimix Group,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/976023bd-3f1f-42cc-8a8f-adcf1edad7ef/3164267e-fbd0-11ee-877d-ee833f3bb5c3
Human Resource Training,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_738c0392-ee3c-4285-8d6e-0f8ba34e5373.png,SUMMARECON,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/1ab45f28-19ef-4f8f-b2a0-cb23ac361766/cc14a32c-f584-11ee-bf75-32cfa9fc582e
Human Resource Training ,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_738c0392-ee3c-4285-8d6e-0f8ba34e5373.png,SUMMARECON,Kota Jakarta Utara,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/1ab45f28-19ef-4f8f-b2a0-cb23ac361766/724c7cca-f586-11ee-bf75-32cfa9fc582e
Human Resources  - Jakarta ,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_738c0392-ee3c-4285-8d6e-0f8ba34e5373.png,SUMMARECON,Jakarta & Bekasi,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/1ab45f28-19ef-4f8f-b2a0-cb23ac361766/3b9b640f-fc87-11ee-a4da-5e86bbca3210
Human Resources - Bekasi ,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_738c0392-ee3c-4285-8d6e-0f8ba34e5373.png,SUMMARECON,Jakarta & Bekasi,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/1ab45f28-19ef-4f8f-b2a0-cb23ac361766/2b204cda-fc8c-11ee-a0c9-42fbd8755c1a
Talent Acquisition Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,XL Axiata,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698/053c7e84-039d-11ef-9b58-c2fa75b94ea6
Employee Relations Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,XL Axiata,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698/565ea67d-e75b-11ee-a97f-624b48284b25
Human Capital Database,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_19705f5f-224a-4372-9f75-623b97bf6183.jpg,Bank Syariah Indonesia atau BSI,Kota Jakarta Pusat & 10 Kantor Regional Office (Bidang Branch Banking Operation),https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/22d8f215-4ba0-4596-9fc8-4e2a2107101e/99b57880-fd47-11ee-9648-aa9bf47860c9
Human Resource Performance and Reward Management Officer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_629f2eb8-a747-4cee-a5c3-e27c8a8ec63e.png,PT Bumitama Gunajaya Agro,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/8816b5f5-7f39-459c-ba0c-86996423c5e5/8d240d89-eb22-11ee-a97f-624b48284b25
Human Resource Talent Management,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_629f2eb8-a747-4cee-a5c3-e27c8a8ec63e.png,PT Bumitama Gunajaya Agro,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/8816b5f5-7f39-459c-ba0c-86996423c5e5/397a10da-eb23-11ee-a97f-624b48284b25
Human Resources Recruitment and Selection Officer ,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_629f2eb8-a747-4cee-a5c3-e27c8a8ec63e.png,PT Bumitama Gunajaya Agro,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/8816b5f5-7f39-459c-ba0c-86996423c5e5/ff0e3844-f2fb-11ee-af0a-42786e9b30fb
Human Resources Business Partner Officer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_629f2eb8-a747-4cee-a5c3-e27c8a8ec63e.png,PT Bumitama Gunajaya Agro,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/8816b5f5-7f39-459c-ba0c-86996423c5e5/bfdf3d8f-f094-11ee-92bb-b27cd062ba27
Human Resources Organizational Development Officer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_629f2eb8-a747-4cee-a5c3-e27c8a8ec63e.png,PT Bumitama Gunajaya Agro,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/8816b5f5-7f39-459c-ba0c-86996423c5e5/de2c4737-f09c-11ee-ad27-4a8da7e70a8d
Human Resources Learning and Development Officer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_629f2eb8-a747-4cee-a5c3-e27c8a8ec63e.png,PT Bumitama Gunajaya Agro,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/8816b5f5-7f39-459c-ba0c-86996423c5e5/eb889367-f319-11ee-9129-da28f9df4d8d
Human Resource Development,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_62a7e441-3c03-4964-af92-0ca1a787b09d.png,PT Mega Manunggal Property Tbk,Kota Jakarta Timur,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/50c5b34c-86d0-4b26-99cd-87281127009a/1754d710-fc8a-11ee-be48-1676ae1015eb
Human Capital Development,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_1ee11ff1-1a13-44ef-8755-3b03a6afd8ec.png,ANTV,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/2d675f6e-bb29-478e-bb63-ccf396aaee9e/bbf60906-03b6-11ef-aabb-d2b161fa8253
Human Resources,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f2b4bebd-3a48-4e47-9e8e-d583e3548468.png,PT Nestle Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/6caaef2a-473b-4630-8443-2171b2a7c4ae/9cfd84ce-f34d-11ee-af0a-42786e9b30fb
Staff Human Capital Business Partner (Media & Komunikasi),https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_c3c101e7-b663-416a-a790-2dd9579ce26b.png,Fiber Optik,Kota Jakarta Barat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/1e0ec8f0-0d3a-4fb3-a058-ec5b73eaa31c/6efb574b-fc94-11ee-877d-ee833f3bb5c3
Staff Human Capital Operation & Services,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_c3c101e7-b663-416a-a790-2dd9579ce26b.png,Fiber Optik,Kota Jakarta Barat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/1e0ec8f0-0d3a-4fb3-a058-ec5b73eaa31c/f6d36794-fcc9-11ee-a952-826af48335a7
Human Capital Internship,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_3c6f9c3e-ed5c-4afd-834d-2cd9f615942f.jpg,Bank BTN,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/d2bbc636-d896-456f-bbe2-1db4a1b1ae06/9a801ae4-f23a-11ee-bf75-32cfa9fc582e
Staf Human Capital - Kantor Pusat,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_1bacd72f-30f3-42e8-939c-556df96a6d44.png,PT Hutama Karya (Persero),Kota Jakarta Timur,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/344a2091-3c41-4560-b649-91bdcd647674/91ce6c5e-02bf-11ef-829a-72f05e45eff5
Talent Acquisition,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_8bd22218-9063-455a-bf9e-b4a6ad421f9a.jpg,LAZNAS LMI,Kota Surabaya,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c437ac76-e7de-4631-b0bd-c9fb0a710149/92921493-fbb4-11ee-b3c3-42bfe4d30846
HR Operation,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f4582b8f-c088-4d57-95d8-9a370f5c9224.png,ELZATTA DAUKY,Kota Bandung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/5fb33177-7656-4eac-b184-9a187592a4e4/4932368c-fc72-11ee-91d5-c65329ffad5e
Recruitment Specialist,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f4582b8f-c088-4d57-95d8-9a370f5c9224.png,ELZATTA DAUKY,Kota Bandung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/5fb33177-7656-4eac-b184-9a187592a4e4/86d4b830-fc72-11ee-877d-ee833f3bb5c3
Human Resources & General Affair ,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_0ccd522c-aaf8-4e7f-b5c0-3f2c9b3f09b0.png,The Farmhill,Kota Semarang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/f0e8728d-6dc7-4cf5-84fb-6d1a47950232/0224d79c-fbce-11ee-ae59-1295b2c39143
RECRUITMENT & SELECTION SPECIALIST LOMBOK,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_906ac76c-6666-4a66-a24f-7dabf0340dcf.jpg,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/6dfc6ff7-f0d6-11ee-92bb-b27cd062ba27
RECRUITMENT & SELECTION SPECIALIST CILEUNGSI 2,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_906ac76c-6666-4a66-a24f-7dabf0340dcf.jpg,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/f18b35b9-f0d6-11ee-92bb-b27cd062ba27
RECRUITMENT & SELECTION SPECIALIST MAKASAR,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_906ac76c-6666-4a66-a24f-7dabf0340dcf.jpg,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/5482fc7f-f0d7-11ee-92bb-b27cd062ba27
RECRUITMENT & SELECTION SPECIALIST MALANG,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_906ac76c-6666-4a66-a24f-7dabf0340dcf.jpg,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/3791ca9c-f0d8-11ee-9c51-1aff99471513
RECRUITMENT & SELECTION SPECIALIST JAMBI,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_906ac76c-6666-4a66-a24f-7dabf0340dcf.jpg,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/402d62ee-f0d8-11ee-9c51-1aff99471513
RECRUITMENT & SELECTION SPECIALIST MANADO,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_906ac76c-6666-4a66-a24f-7dabf0340dcf.jpg,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/f5793c58-f0d8-11ee-9c51-1aff99471513
RECRUITMENT & SELECTION SPECIALIST JEMBER,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_906ac76c-6666-4a66-a24f-7dabf0340dcf.jpg,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/51b3cf64-f0d9-11ee-9c51-1aff99471513
RECRUITMENT & SELECTION SPECIALIST MEDAN,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_906ac76c-6666-4a66-a24f-7dabf0340dcf.jpg,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/d0a9c268-f0d9-11ee-92bb-b27cd062ba27
RECRUITMENT & SELECTION SPECIALIST KARAWANG,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_906ac76c-6666-4a66-a24f-7dabf0340dcf.jpg,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/6ddfd8c9-f0da-11ee-9496-32b7bdeb41bc
RECRUITMENT & SELECTION SPECIALIST PALEMBANG,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_906ac76c-6666-4a66-a24f-7dabf0340dcf.jpg,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/8c5436b7-f0da-11ee-92bb-b27cd062ba27
RECRUITMENT & SELECTION SPECIALIST KLATEN,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_906ac76c-6666-4a66-a24f-7dabf0340dcf.jpg,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/e92348b4-f0db-11ee-9c51-1aff99471513
RECRUITMENT & SELECTION SPECIALIST KOTABUMI,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_906ac76c-6666-4a66-a24f-7dabf0340dcf.jpg,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/767c8a5e-f0dd-11ee-9496-32b7bdeb41bc
RECRUITMENT & SELECTION SPECIALIST LAMPUNG,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_906ac76c-6666-4a66-a24f-7dabf0340dcf.jpg,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/76d5f920-f0de-11ee-9496-32b7bdeb41bc
RECRUITMENT & SELECTION SPECIALIST PARUNG,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_906ac76c-6666-4a66-a24f-7dabf0340dcf.jpg,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/91faf5ec-f0db-11ee-92bb-b27cd062ba27
RECRUITMENT & SELECTION SPECIALIST PEKANBARU,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_906ac76c-6666-4a66-a24f-7dabf0340dcf.jpg,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/b609fd1c-f106-11ee-92bb-b27cd062ba27
RECRUITMENT & SELECTION SPECIALIST PLUMBON,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_906ac76c-6666-4a66-a24f-7dabf0340dcf.jpg,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/5a910a6a-f107-11ee-9c51-1aff99471513
RECRUITMENT & SELECTION SPECIALIST PONTIANAK,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_906ac76c-6666-4a66-a24f-7dabf0340dcf.jpg,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/df376217-f107-11ee-9496-32b7bdeb41bc
