name,logo,mitra_brand_name,location,link
DNS - Video Grapher,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/fe169177-fcec-11ee-b3c3-42bfe4d30846
DNS - Event Planner,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/2e8e80b1-fceb-11ee-877d-ee833f3bb5c3
DNS - Teknologi Pendidikan,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/8c7d78a9-fcea-11ee-be48-1676ae1015eb
DNS - IT Developer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/2f417531-fce9-11ee-877d-ee833f3bb5c3
DNS - Design Illustrator ,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/12fda6c3-fce8-11ee-877d-ee833f3bb5c3
LYFE - Marketing Strategic Planner,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/ecccd97e-fe27-11ee-9733-ca7bef2c0196
LYFE - Content Marketing,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/0961d80a-fe29-11ee-bcd1-e26d212b611d
LYFE - Videographer & Editor,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/cfdc9ab3-fe29-11ee-ac63-7e456e52b7d0
KJIP - Reporter Lifestyle,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/43b17c8b-fdef-11ee-9648-aa9bf47860c9
DNS - Content Writer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/556195f0-fce7-11ee-877d-ee833f3bb5c3
GA - Marketing Executive,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/d4509df8-fce6-11ee-be48-1676ae1015eb
OPKG - Content Creator,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/c0e9ad0b-fce5-11ee-be48-1676ae1015eb
PSD - Community intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/c48d2e4a-fce3-11ee-be48-1676ae1015eb
HRRS - Recruitment Administrator Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/28189873-fc92-11ee-877d-ee833f3bb5c3
HRRS - Employer Branding Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/766601ba-fc91-11ee-be48-1676ae1015eb
PSD - Community intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/c837e7a0-fce2-11ee-877d-ee833f3bb5c3
PSD - Project Specialist Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/35a9e240-fce2-11ee-877d-ee833f3bb5c3
PSD - Design Grafis,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/39e2d784-fce1-11ee-877d-ee833f3bb5c3
KPG - Video Editor,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/3221da79-fce0-11ee-b3c3-42bfe4d30846
KPG - Community Builder,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/e2c1c153-fcde-11ee-be48-1676ae1015eb
KPG - Assistant Content Creator,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/7f133651-fcda-11ee-be48-1676ae1015eb
KPG - Editorial Support,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/c609d4e9-fcd9-11ee-be48-1676ae1015eb
KPG - Desainer dan Layouter Buku,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/030c9273-fccf-11ee-be48-1676ae1015eb
SSI - Sales Support Intern - Jakarta 1C,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/d38dc09a-fc00-11ee-a792-e247520a46b5
HR&L - HR Design Graphic & Social Media,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/5e47fea9-fb61-11ee-8418-a2b4dbc792e0
OP - Operation Partnership Admin Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/218b0955-fc1d-11ee-b3c3-42bfe4d30846
CTA - Control Tower Admin Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/b5cbda5f-fc1c-11ee-b3c3-42bfe4d30846
ODOO - Odoo Web Developer Support Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/2e3aee9c-fc1c-11ee-be48-1676ae1015eb
WHF - Warehouse & Fulfillment Admin Intern - Cakung,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/aa9bc430-fc15-11ee-877d-ee833f3bb5c3
WHF - Warehouse & Fulfillment Technology Intern - Cakung,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/141109f9-fc18-11ee-877d-ee833f3bb5c3
TA - Transport Admin Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/d1bfad61-fc11-11ee-b3c3-42bfe4d30846
FIN - Account Payable Admin Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/c3b3e1c8-fc0f-11ee-be48-1676ae1015eb
FIN - Account Receivable Admin Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/f6b62667-fc0e-11ee-b3c3-42bfe4d30846
ARA - Account Receivable Admin Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/7c973e28-fc09-11ee-be48-1676ae1015eb
BM - Building Management Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/f6a40ab8-fc08-11ee-b3c3-42bfe4d30846
PI - Procurement Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/676b5f93-fc08-11ee-877d-ee833f3bb5c3
PAM - Project Asset Management Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/db79928c-fc07-11ee-877d-ee833f3bb5c3
SSI - Sales Support Intern - Semarang,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/4fc36261-fc06-11ee-877d-ee833f3bb5c3
SSI - Sales Support Intern - Bandung,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/6145bd98-fc00-11ee-b3c3-42bfe4d30846
OBA - Operational Branch Admin Intern - Malang,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/ac61b31a-fbfe-11ee-be48-1676ae1015eb
OBA - Operational Branch Admin Intern - Palembang,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/28f81a72-fbff-11ee-a792-e247520a46b5
OBA - Operational Branch Admin Intern - Medan,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/dcad3314-fbff-11ee-877d-ee833f3bb5c3
OBA - Operational Branch Admin Intern - Surabaya,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/0cf8d857-fbfe-11ee-a792-e247520a46b5
DE - Data Engineering,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/f95996f8-fbfc-11ee-877d-ee833f3bb5c3
OMA - Operational Metro 3 Admin Intern - Taman Tekno,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/dec4b03f-fb67-11ee-9129-da28f9df4d8d
OMA - Operational Metro 2 Admin Intern - Cakung,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/2e17c051-fb66-11ee-82ee-42fdda477ac9
CS - Customer Service Quality Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/d7fdbd0b-fb63-11ee-82ee-42fdda477ac9
HR&L - HR Operation Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/dda5f34e-fb5f-11ee-82ee-42fdda477ac9
HR&L - HR Development Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/54ce74c4-fb5f-11ee-8418-a2b4dbc792e0
HR&L - Legal Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/ebd6c1f7-fb5c-11ee-9129-da28f9df4d8d
DG - Marcomm Design Graphic Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/46cf9d36-fb5c-11ee-82ee-42fdda477ac9
CC - Content Creator Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/81aaf379-fb5b-11ee-9129-da28f9df4d8d
QM - Quality Management Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/979fa3bd-fb49-11ee-8418-a2b4dbc792e0
SSI - Sales Support Intern - Jakarta 1B,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/cba1a57d-fb48-11ee-82ee-42fdda477ac9
SSI - Sales Support Intern - Jakarta 1A,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/fe68dfd5-fb47-11ee-8418-a2b4dbc792e0
WF / IPA IIAPEX - Sales & Sponsorship,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/e55b0fc8-fe16-11ee-9648-aa9bf47860c9
WF / IPA IIAPEX - Operational ,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/3f7c5fb5-fe16-11ee-9648-aa9bf47860c9
WF - Sales Officer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/43232983-fe25-11ee-bcd1-e26d212b611d
JSN - Human Resource,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/cc87f333-00d1-11ef-ba24-e26d212b611d
DM - Finance & Accounting,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/f84df7be-00d0-11ef-ac63-7e456e52b7d0
DM - Graphic Designer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/580db220-00d0-11ef-ba24-e26d212b611d
DM - Sales & Sponsorship,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/bd5d7847-00ce-11ef-ac63-7e456e52b7d0
DYS - Marcomm & PR,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/6ebff356-00cd-11ef-ba24-e26d212b611d
DYS - Operational & Program Event Officer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/fdebfecf-00cc-11ef-ba24-e26d212b611d
DYS - Human Resources & General Affairs,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/819171a9-00cc-11ef-ba24-e26d212b611d
DYS - Program,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/a1cf1d52-00cb-11ef-ba24-e26d212b611d
DYS - Sales & Sponsorship,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/085d29c3-00cb-11ef-ac63-7e456e52b7d0
DYS - EVENT DESIGNER/GRAPHIC DESIGNER,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/96672ac2-00ca-11ef-ba24-e26d212b611d
DYS - Operational & Production Event Officer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/095442a2-00ca-11ef-ba24-e26d212b611d
DES - Procurement,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/835efdd4-00c7-11ef-9733-ca7bef2c0196
DES - Marketing ,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/0c597e0b-00c7-11ef-9733-ca7bef2c0196
DES - Human Resource Development,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/bfd4809b-00c6-11ef-ac63-7e456e52b7d0
HR - Human Resource Operational,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8bece01-8738-4a37-90f9-3d0302da1cd7/883f4015-00c5-11ef-9733-ca7bef2c0196
