name,logo,mitra_brand_name,location,link
IT Management Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_1dfccefa-a465-44b7-9259-bd5cee6d3cb1.png,United Tractors,Kota Jakarta Timur,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c4be4eb1-cdfa-4d76-aa4a-e2bd17fbebbf/93274a7c-fc60-11ee-877d-ee833f3bb5c3
IT & Data Science Developer Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_1dfccefa-a465-44b7-9259-bd5cee6d3cb1.png,United Tractors,Kota Jakarta Timur,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c4be4eb1-cdfa-4d76-aa4a-e2bd17fbebbf/eac09763-fcb4-11ee-877d-ee833f3bb5c3
Full Stack Web Developer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_2cb863a8-287c-41cf-b6cb-4dec6f2a2a19.png,HiColleagues,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/5d36e167-295a-45aa-b8b3-8abc02c96033/d04343e2-f29b-11ee-af0a-42786e9b30fb
IT Programmer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_01114a47-2c7d-4f0a-a86e-c6962161e7d3.png,SIER,Kota Surabaya,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/b449f9b6-8378-41d4-b00c-486acf8d3986/12ec3e5c-ec12-11ee-9c51-1aff99471513
IT Support,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_01114a47-2c7d-4f0a-a86e-c6962161e7d3.png,SIER,Kota Surabaya,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/b449f9b6-8378-41d4-b00c-486acf8d3986/78681cf0-ec12-11ee-9c51-1aff99471513
 IT  Support/Development ,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_525c2c12-b9ed-4b52-835f-e83b0a9b70de.png,Orela Shipyard,Kota Surabaya,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c8b50079-1610-4b59-815f-b2e9e98f827a/6aff9a54-e72d-11ee-9c02-02821e8cc76a
 UI/UX Designer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_2752238f-3601-4bf0-aa81-874a4b2915da.png,Stress Management Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/7b7937e9-688b-48ae-9eca-d435b462e927/f4e9358c-face-11ee-8418-a2b4dbc792e0
 IT Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_2752238f-3601-4bf0-aa81-874a4b2915da.png,Stress Management Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/7b7937e9-688b-48ae-9eca-d435b462e927/f5bdcb9f-facd-11ee-bf75-32cfa9fc582e
Analis Data Informasi dan Kerjasama,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_8f9ed3a4-099b-4400-9f0b-4b172da827fb.png,LLDIKTI WILAYAH 10,Kota Padang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/02a48946-966f-4c4e-aa6b-13969d292224/e9205d7e-0051-11ef-ba24-e26d212b611d
Analis Data Kemahasiswaan,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_8f9ed3a4-099b-4400-9f0b-4b172da827fb.png,LLDIKTI WILAYAH 10,Kota Padang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/02a48946-966f-4c4e-aa6b-13969d292224/7db63d3f-0054-11ef-ba24-e26d212b611d
Analis Data Mutu Pembelajaran,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_8f9ed3a4-099b-4400-9f0b-4b172da827fb.png,LLDIKTI WILAYAH 10,Kota Padang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/02a48946-966f-4c4e-aa6b-13969d292224/d64d7958-fe01-11ee-8a41-f67d68bd6616
Analis Data Perguruan Tinggi ,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_8f9ed3a4-099b-4400-9f0b-4b172da827fb.png,LLDIKTI WILAYAH 10,Kota Padang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/02a48946-966f-4c4e-aa6b-13969d292224/47614f6d-fdfe-11ee-8a41-f67d68bd6616
Pengolah data dan Informasi Perencanaan dan Penganggaran,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_8f9ed3a4-099b-4400-9f0b-4b172da827fb.png,LLDIKTI WILAYAH 10,Kota Padang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/02a48946-966f-4c4e-aa6b-13969d292224/b3476548-fbad-11ee-877d-ee833f3bb5c3
Analis Data Ketatalaksanaan ,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_8f9ed3a4-099b-4400-9f0b-4b172da827fb.png,LLDIKTI WILAYAH 10,Kota Padang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/02a48946-966f-4c4e-aa6b-13969d292224/dc49010b-fdf8-11ee-9648-aa9bf47860c9
Database Programmer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_8f9ed3a4-099b-4400-9f0b-4b172da827fb.png,LLDIKTI WILAYAH 10,Kota Padang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/02a48946-966f-4c4e-aa6b-13969d292224/c014d2be-01fa-11ef-98a1-c2fa75b94ea6
Web Developer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_8f9ed3a4-099b-4400-9f0b-4b172da827fb.png,LLDIKTI WILAYAH 10,Kota Padang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/02a48946-966f-4c4e-aa6b-13969d292224/b2ba04c4-01f9-11ef-bb7f-6ac06bc5928b
IT Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_190cb6fe-b953-4cb1-95ac-70804ee75af5.jpg,Artisan Kuliner Group,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/d0721ec5-af27-46eb-a1e6-923eb8db56b3/792b5221-f185-11ee-af0a-42786e9b30fb
Full Stack Developer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_85ad8eca-a090-4194-8d4e-4a044aa5b623.png,INKINDO,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ba5b559c-97ca-4cae-b08e-c04f893597cc/e68ef913-fd52-11ee-9648-aa9bf47860c9
UI/UX Designer ,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_85ad8eca-a090-4194-8d4e-4a044aa5b623.png,INKINDO,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ba5b559c-97ca-4cae-b08e-c04f893597cc/336089a1-fd58-11ee-8a41-f67d68bd6616
Angular Developer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7633c322-5b11-405f-9ccb-be77045ee9fb.png,Javan,Kab. Sleman,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/b3cd34b1-0036-4666-9cfe-17fa0075b1a8/71903d1a-e105-11ee-8e49-cad5ce3670d2
Java Developer ,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7633c322-5b11-405f-9ccb-be77045ee9fb.png,Javan,Kab. Sleman,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/b3cd34b1-0036-4666-9cfe-17fa0075b1a8/e288b32d-e0f6-11ee-8d6d-fe85c7b3fe0e
PHP Developer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7633c322-5b11-405f-9ccb-be77045ee9fb.png,Javan,Kab. Sleman,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/b3cd34b1-0036-4666-9cfe-17fa0075b1a8/2a138535-e0f0-11ee-83dc-4642b0dc758f
Quality Assurance,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7633c322-5b11-405f-9ccb-be77045ee9fb.png,Javan,Kab. Sleman,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/b3cd34b1-0036-4666-9cfe-17fa0075b1a8/9b0a587b-dd62-11ee-9fa7-1e338b798a67
Social Media Specialist dan Software Engineer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7f9e3c2a-3039-4231-9290-27e3357d87f2.jpg,DPMPTSP Surabaya,Kota Surabaya,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/fdaa60dd-4497-46b6-8183-be04e034bc05/a2586f7f-fd5d-11ee-865e-fae64678b8c1
Software Engineer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7f9e3c2a-3039-4231-9290-27e3357d87f2.jpg,DPMPTSP Surabaya,Kota Surabaya,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/fdaa60dd-4497-46b6-8183-be04e034bc05/e759b0b0-fd58-11ee-865e-fae64678b8c1
Data Analyst,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7f9e3c2a-3039-4231-9290-27e3357d87f2.jpg,DPMPTSP Surabaya,Kota Surabaya,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/fdaa60dd-4497-46b6-8183-be04e034bc05/9c34081d-fd5c-11ee-865e-fae64678b8c1
Data Analyst and licencing monitoring officer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7f9e3c2a-3039-4231-9290-27e3357d87f2.jpg,DPMPTSP Surabaya,Kota Surabaya,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/fdaa60dd-4497-46b6-8183-be04e034bc05/53b52fd1-fd3b-11ee-8a41-f67d68bd6616
Monitoring Evaluation System Developer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_6d0a8b4d-4a1c-41fc-be74-219f35126d90.png,SEAMEO QITEP in Science (SEAQIS),Kota Bandung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/cdd61d81-4526-42a4-b74a-ebe9c93a55dc/d8d4281b-020b-11ef-98a1-c2fa75b94ea6
Task Tracker 2.0. Developer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_6d0a8b4d-4a1c-41fc-be74-219f35126d90.png,SEAMEO QITEP in Science (SEAQIS),Kota Bandung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/cdd61d81-4526-42a4-b74a-ebe9c93a55dc/46a6db5a-020c-11ef-bb7f-6ac06bc5928b
Interactive Simulation Developer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_6d0a8b4d-4a1c-41fc-be74-219f35126d90.png,SEAMEO QITEP in Science (SEAQIS),Kota Bandung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/cdd61d81-4526-42a4-b74a-ebe9c93a55dc/10847eb2-01e3-11ef-bb7f-6ac06bc5928b
System Development,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f2231d65-1f63-4144-86b3-31dd67f650d4.png,Adhimix Group,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/976023bd-3f1f-42cc-8a8f-adcf1edad7ef/357bb130-fbce-11ee-bc8f-d6a5c3980f53
IT,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_31422927-4967-4df1-9746-0db8ee4ef1bf.png,Alfath Corp,Kota Malang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/0a118df9-4d88-45d0-b193-46e439c76738/e0a38c80-e59e-11ee-ac27-32063028c0d6
E-Learning Developer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_ab84e5ac-e9a6-4d61-b985-01aa37d4af5f.png,Matahari,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/f2b78cb0-3907-4a01-84e3-8e3d809484c6/0f89991a-f8af-11ee-8418-a2b4dbc792e0
IT Admin Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_ab84e5ac-e9a6-4d61-b985-01aa37d4af5f.png,Matahari,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/f2b78cb0-3907-4a01-84e3-8e3d809484c6/2663633f-f8ad-11ee-9129-da28f9df4d8d
"Fixed Connectivity, ICT & Cloud Intern",https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,XL Axiata,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698/6ee83872-f25f-11ee-af0a-42786e9b30fb
Data Governance & Architect Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,XL Axiata,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698/3072f825-f28a-11ee-9129-da28f9df4d8d
Trade and Network Analytics Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,XL Axiata,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698/f35d5bb0-f2ff-11ee-bf75-32cfa9fc582e
IT Core Charging Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,XL Axiata,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698/a00e2284-f2ff-11ee-bf75-32cfa9fc582e
IT Business Analyst Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,XL Axiata,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698/322467a2-f328-11ee-af0a-42786e9b30fb
Network Insight Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,XL Axiata,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698/10a290b7-f329-11ee-af0a-42786e9b30fb
Network Planning Assurance Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,XL Axiata,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698/637a6ae1-f329-11ee-af0a-42786e9b30fb
Security Governance Risk & Compliance Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,XL Axiata,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698/46da1635-f3b2-11ee-af0a-42786e9b30fb
Security Business Partner Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,XL Axiata,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698/a2141699-f3b2-11ee-af0a-42786e9b30fb
IT Risk Governance & Controls Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,XL Axiata,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698/6cecec2b-f3b3-11ee-af0a-42786e9b30fb
Data Engineering & Development Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,XL Axiata,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698/3b8befcf-fa5b-11ee-bf75-32cfa9fc582e
Technology Procurement Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,XL Axiata,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698/8d581aff-e800-11ee-9c87-8a782fec29d6
Data Governance & Architect Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,XL Axiata,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698/70b7085b-e7fe-11ee-a97f-624b48284b25
IT Infrastructure Planning & Design Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,XL Axiata,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698/77933808-e803-11ee-91d0-16cd1757bbe4
CVM Data Science & Analytics Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,XL Axiata,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698/abf0e548-e807-11ee-a97f-624b48284b25
Technology Audit Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,XL Axiata,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698/abfc5b6c-e7e5-11ee-91d0-16cd1757bbe4
New Ventures & Technology Incubation Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,XL Axiata,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698/480da96d-e9a9-11ee-91d0-16cd1757bbe4
DevOps Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,XL Axiata,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698/886b41e7-e9aa-11ee-9c87-8a782fec29d6
IT Project Management Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,XL Axiata,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698/faa7b0bc-efbe-11ee-92bb-b27cd062ba27
IT Transformation Development Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,XL Axiata,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698/27c1f7fc-f15d-11ee-9496-32b7bdeb41bc
Network Roll-Out Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,XL Axiata,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698/d97b170b-f15d-11ee-9496-32b7bdeb41bc
Intern Back End Developer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_4b68b978-babc-4555-b29d-ac9ca4fe7af5.png,Erajaya,Kota Jakarta Barat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a748af00-6fc5-44c8-a820-fda83886973c/ffa1ba93-fd25-11ee-b3c3-42bfe4d30846
IT Analyst,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_4b68b978-babc-4555-b29d-ac9ca4fe7af5.png,Erajaya,Kota Jakarta Barat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a748af00-6fc5-44c8-a820-fda83886973c/1b1b1cd7-fca5-11ee-be48-1676ae1015eb
Intern Asset Management System,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_4b68b978-babc-4555-b29d-ac9ca4fe7af5.png,Erajaya,Kota Jakarta Barat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a748af00-6fc5-44c8-a820-fda83886973c/fb9a65c2-fd27-11ee-9fea-06679b4bd1c5
Technology Development Quality Assurance,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_4b68b978-babc-4555-b29d-ac9ca4fe7af5.png,Erajaya,Kota Jakarta Barat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a748af00-6fc5-44c8-a820-fda83886973c/fb0db7ef-fc9f-11ee-877d-ee833f3bb5c3
UI/UX Edukasi/Kampus Content & Community,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f9cf1f95-f176-42f9-8c0a-fee3b666c4af.png,Viva.co.id,Kota Jakarta Timur,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9a8226b5-3e8d-4516-8f5b-a11e40bb803b/ec05947c-0458-11ef-bb7f-6ac06bc5928b
QA Device Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_4b68b978-babc-4555-b29d-ac9ca4fe7af5.png,Erajaya,Kota Jakarta Barat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a748af00-6fc5-44c8-a820-fda83886973c/fbe6ad54-fd23-11ee-877d-ee833f3bb5c3
UI/UX Business Content & Community,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f9cf1f95-f176-42f9-8c0a-fee3b666c4af.png,Viva.co.id,Kota Jakarta Timur,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9a8226b5-3e8d-4516-8f5b-a11e40bb803b/613ea22b-03a4-11ef-82fe-beb9ecb1c67b
UI/UX Digital/Gadget Content & Community,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f9cf1f95-f176-42f9-8c0a-fee3b666c4af.png,Viva.co.id,Kota Jakarta Timur,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9a8226b5-3e8d-4516-8f5b-a11e40bb803b/c37ad101-0456-11ef-bb7f-6ac06bc5928b
UI/UX Automotive Content & Community,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f9cf1f95-f176-42f9-8c0a-fee3b666c4af.png,Viva.co.id,Kota Jakarta Timur,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/9a8226b5-3e8d-4516-8f5b-a11e40bb803b/0a1483af-03b7-11ef-bb7f-6ac06bc5928b
IT Analyst,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_4b68b978-babc-4555-b29d-ac9ca4fe7af5.png,Erajaya,Kota Jakarta Barat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a748af00-6fc5-44c8-a820-fda83886973c/51883e26-fca2-11ee-877d-ee833f3bb5c3
Front End Developer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_4b68b978-babc-4555-b29d-ac9ca4fe7af5.png,Erajaya,Kota Jakarta Barat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a748af00-6fc5-44c8-a820-fda83886973c/159b84fc-fc9e-11ee-be48-1676ae1015eb
Intern Business Support & System,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_4b68b978-babc-4555-b29d-ac9ca4fe7af5.png,Erajaya,Kota Jakarta Barat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a748af00-6fc5-44c8-a820-fda83886973c/960a6a81-fd12-11ee-877d-ee833f3bb5c3
Data Analyst,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_4b68b978-babc-4555-b29d-ac9ca4fe7af5.png,Erajaya,Kota Jakarta Barat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a748af00-6fc5-44c8-a820-fda83886973c/9c3040cd-fcc7-11ee-877d-ee833f3bb5c3
Human Capital Database,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_19705f5f-224a-4372-9f75-623b97bf6183.jpg,Bank Syariah Indonesia atau BSI,Kota Jakarta Pusat & 10 Kantor Regional Office (Bidang Branch Banking Operation),https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/22d8f215-4ba0-4596-9fc8-4e2a2107101e/99b57880-fd47-11ee-9648-aa9bf47860c9
IT & Development & Digital Ops,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_19705f5f-224a-4372-9f75-623b97bf6183.jpg,Bank Syariah Indonesia atau BSI,Kota Jakarta Pusat & 10 Kantor Regional Office (Bidang Branch Banking Operation),https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/22d8f215-4ba0-4596-9fc8-4e2a2107101e/b2455a67-fd42-11ee-8a41-f67d68bd6616
Business Intelegence (BI) and Artificial Intelegence (AI) Officer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_629f2eb8-a747-4cee-a5c3-e27c8a8ec63e.png,PT Bumitama Gunajaya Agro,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/8816b5f5-7f39-459c-ba0c-86996423c5e5/dddf45ec-ea49-11ee-91d0-16cd1757bbe4
Full-stack Developer Pengembangan Aplikasi  Kearsipan Pencatatan Sipil,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_327e241e-6c67-48f0-afec-f162cde714e4.png,Disdukcapil Kota Semarang,Kota Semarang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/0d5ae9b6-1c12-4bd7-9a44-f2724015e4a9/5bff72f3-fae2-11ee-82ee-42fdda477ac9
Full-stack Developer Pengembangan Aplikasi Portal Adminduk,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_327e241e-6c67-48f0-afec-f162cde714e4.png,Disdukcapil Kota Semarang,Kota Semarang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/0d5ae9b6-1c12-4bd7-9a44-f2724015e4a9/351dad9b-fab5-11ee-9129-da28f9df4d8d
